2018-12-01 15:45:22.491  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'httpTraceFilter' to: [/*]
2018-12-01 15:45:22.491  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.w.servlet.ServletRegistrationBean  : Servlet dispatcherServlet mapped to [/]
2018-12-01 15:45:22.601  WARN [perimeter-service,,,] 2340 --- [restartedMain] c.n.c.sources.URLConfigurationSource     : No URLs will be polled as dynamic configuration sources.
2018-12-01 15:45:22.602  INFO [perimeter-service,,,] 2340 --- [restartedMain] c.n.c.sources.URLConfigurationSource     : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-12-01 15:45:22.741  WARN [perimeter-service,,,] 17928 --- [restartedMain] c.n.c.sources.URLConfigurationSource     : No URLs will be polled as dynamic configuration sources.
2018-12-01 15:45:22.741  INFO [perimeter-service,,,] 17928 --- [restartedMain] c.n.c.sources.URLConfigurationSource     : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-12-01 15:45:24.573  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2018-12-01 15:45:24.664  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2018-12-01 15:45:28.734  WARN [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2018-12-01 15:45:28.831  WARN [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : Unable to start LiveReload server
2018-12-01 15:45:31.410  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 2 endpoint(s) beneath base path '/actuator'
2018-12-01 15:45:31.619  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 2 endpoint(s) beneath base path '/actuator'
2018-12-01 15:45:31.789  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.s.c.ThreadPoolTaskScheduler          : Initializing ExecutorService 'taskScheduler'
2018-12-01 15:45:32.037  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.s.c.ThreadPoolTaskScheduler          : Initializing ExecutorService 'taskScheduler'
2018-12-01 15:45:32.496  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel errorChannel
2018-12-01 15:45:32.671  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel springCloudBusInput
2018-12-01 15:45:32.788  INFO [perimeter-service,,,] 2340 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel springCloudBusInput
2018-12-01 15:45:32.893  INFO [perimeter-service,,,] 17928 --- [restartedMain] o.s.i.monitor.IntegrationMBeanExporter   : Registering MessageChannel nullChannel
